Episode 488, Total Reward: 265.1559030674024, Policy Loss: -67.49028015136719, Alpha Loss: 9.24145621139516e-11
Episode 489, Total Reward: 253.77700859011142, Policy Loss: -68.28022766113281, Alpha Loss: 9.226457098332475e-11
Episode 490, Total Reward: 291.8537979927029, Policy Loss: -65.06430053710938, Alpha Loss: 9.205988749094729e-11
Episode 491, Total Reward: 301.2417283565226, Policy Loss: -68.43214416503906, Alpha Loss: 9.207543061329204e-11
Episode 492, Total Reward: 295.5211937255916, Policy Loss: -66.25740051269531, Alpha Loss: 9.252044269603132e-11
Episode 493, Total Reward: 269.3626960903971, Policy Loss: -68.99029541015625, Alpha Loss: 9.230696762507762e-11
Episode 494, Total Reward: 267.63851994623, Policy Loss: -64.90327453613281, Alpha Loss: 9.247377863452755e-11
Episode 495, Total Reward: 284.4855806142052, Policy Loss: -67.3297119140625, Alpha Loss: 9.229002978505818e-11
Episode 496, Total Reward: 288.905464996717, Policy Loss: -68.16584777832031, Alpha Loss: 9.179965121397515e-11
Episode 497, Total Reward: 262.0504296809887, Policy Loss: -67.45050048828125, Alpha Loss: 9.210148615990121e-11
Episode 498, Total Reward: 307.24769748741824, Policy Loss: -68.46788024902344, Alpha Loss: 9.190674610248806e-11
Episode 499, Total Reward: 269.582301783209, Policy Loss: -66.77410888671875, Alpha Loss: 9.223804359193011e-11
Episode 500, Total Reward: 249.0185134295797, Policy Loss: -68.35626983642578, Alpha Loss: 9.153826308061497e-11
Episode 501, Total Reward: 284.1707708930455, Policy Loss: -68.19112396240234, Alpha Loss: 9.11847333751048e-11
Episode 502, Total Reward: 285.11924492114457, Policy Loss: -67.68775177001953, Alpha Loss: 9.137576806317327e-11
Episode 503, Total Reward: 286.4245403758687, Policy Loss: -67.02949523925781, Alpha Loss: 9.133182404807982e-11
Episode 504, Total Reward: 281.92936837131367, Policy Loss: -66.94880676269531, Alpha Loss: 9.126645272861111e-11
Episode 505, Total Reward: 275.4240218470967, Policy Loss: -67.31495666503906, Alpha Loss: 9.129774020122383e-11
Episode 506, Total Reward: 270.4442463414698, Policy Loss: -67.09445190429688, Alpha Loss: 9.169343756498805e-11
Episode 507, Total Reward: 231.92447396088014, Policy Loss: -68.37966918945312, Alpha Loss: 9.108465370832874e-11
Episode 508, Total Reward: 255.78432016217027, Policy Loss: -67.83370208740234, Alpha Loss: 9.11431763395143e-11
Episode 509, Total Reward: 253.76254415072725, Policy Loss: -68.59297943115234, Alpha Loss: 9.064193146057775e-11
Episode 510, Total Reward: 301.5334334327788, Policy Loss: -67.43306732177734, Alpha Loss: 9.079018786772863e-11
Episode 511, Total Reward: 292.9005245322844, Policy Loss: -67.29663848876953, Alpha Loss: 9.098302666821212e-11
Episode 512, Total Reward: 271.96860913978287, Policy Loss: -69.84588623046875, Alpha Loss: 9.055772798305384e-11
Episode 513, Total Reward: 266.48961080307527, Policy Loss: -67.66236114501953, Alpha Loss: 9.063289702071486e-11
Episode 514, Total Reward: 266.3251273898753, Policy Loss: -69.12284851074219, Alpha Loss: 9.070314638259802e-11
Episode 515, Total Reward: 315.5720087530454, Policy Loss: -68.60368347167969, Alpha Loss: 9.058521294180721e-11
Episode 516, Total Reward: 299.0192388006485, Policy Loss: -70.90696716308594, Alpha Loss: 9.037097459252408e-11
Episode 517, Total Reward: 310.52266081558514, Policy Loss: -68.11691284179688, Alpha Loss: 9.014238661064766e-11
Episode 518, Total Reward: 285.91895671506904, Policy Loss: -67.87210845947266, Alpha Loss: 9.050631077922588e-11
Episode 519, Total Reward: 264.7686404711836, Policy Loss: -67.06241607666016, Alpha Loss: 9.020532931725e-11
Episode 520, Total Reward: 286.2742476837045, Policy Loss: -68.669677734375, Alpha Loss: 8.965401337990286e-11
Episode 521, Total Reward: 273.88760958141984, Policy Loss: -68.60002899169922, Alpha Loss: 8.999496287076525e-11
Episode 522, Total Reward: 281.656282874098, Policy Loss: -68.29121398925781, Alpha Loss: 8.983209315305274e-11
Episode 523, Total Reward: 294.5902192551673, Policy Loss: -69.69694519042969, Alpha Loss: 8.953532359967653e-11
Episode 524, Total Reward: 251.6119623752204, Policy Loss: -69.05461120605469, Alpha Loss: 8.944690127465904e-11
Episode 525, Total Reward: 281.926545477497, Policy Loss: -69.84140014648438, Alpha Loss: 8.94464780021309e-11
Episode 526, Total Reward: 268.55097035340356, Policy Loss: -67.69306945800781, Alpha Loss: 8.932332651312436e-11
Episode 527, Total Reward: 242.4534011965023, Policy Loss: -67.47101593017578, Alpha Loss: 8.916088006793998e-11
Episode 528, Total Reward: 280.42728235900483, Policy Loss: -68.75999450683594, Alpha Loss: 8.948605745295879e-11
Episode 529, Total Reward: 263.4388445459503, Policy Loss: -68.45414733886719, Alpha Loss: 8.915632815353902e-11
Episode 530, Total Reward: 273.4622726891223, Policy Loss: -70.6094970703125, Alpha Loss: 8.902002746058457e-11
Episode 531, Total Reward: 118.90193126492815, Policy Loss: -69.09092712402344, Alpha Loss: 8.857597988409793e-11
Episode 532, Total Reward: 299.9949396678529, Policy Loss: -67.76278686523438, Alpha Loss: 8.8773037532075e-11
Episode 533, Total Reward: 285.4504477653712, Policy Loss: -70.18402099609375, Alpha Loss: 8.834422776660134e-11
Episode 534, Total Reward: 251.95255707454785, Policy Loss: -68.84274291992188, Alpha Loss: 8.874787710277943e-11
Episode 535, Total Reward: 243.88351410428947, Policy Loss: -69.28376007080078, Alpha Loss: 8.852940602821491e-11
Episode 536, Total Reward: 268.5560446175408, Policy Loss: -69.41361236572266, Alpha Loss: 8.864899092575484e-11
Episode 537, Total Reward: 295.3178795188009, Policy Loss: -66.75092315673828, Alpha Loss: 8.816935376243507e-11
Episode 538, Total Reward: 289.6132363646208, Policy Loss: -69.99264526367188, Alpha Loss: 8.823786146194834e-11
Episode 539, Total Reward: 300.0037691437028, Policy Loss: -69.11308288574219, Alpha Loss: 8.810117219093527e-11
Episode 540, Total Reward: 261.5107219998939, Policy Loss: -68.53096008300781, Alpha Loss: 8.811323892743417e-11
Episode 541, Total Reward: 292.6664808964139, Policy Loss: -66.48182678222656, Alpha Loss: 8.788304806106595e-11
Episode 542, Total Reward: 273.1174141019097, Policy Loss: -69.63048553466797, Alpha Loss: 8.831968489886322e-11
Episode 543, Total Reward: 257.51700516021776, Policy Loss: -68.7484130859375, Alpha Loss: 8.74752145718638e-11
Episode 544, Total Reward: 249.97917465980194, Policy Loss: -69.72811126708984, Alpha Loss: 8.781563670678949e-11
Episode 545, Total Reward: 271.01107903018436, Policy Loss: -68.63343811035156, Alpha Loss: 8.789281802368265e-11
Episode 546, Total Reward: 246.06983246316003, Policy Loss: -68.46736145019531, Alpha Loss: 8.790329575347755e-11
Episode 547, Total Reward: 238.56917758001464, Policy Loss: -66.78177642822266, Alpha Loss: 8.713382099179157e-11
Episode 548, Total Reward: 284.47928203012066, Policy Loss: -71.01858520507812, Alpha Loss: 8.719399507972625e-11
Episode 549, Total Reward: 281.4536903829986, Policy Loss: -69.85848999023438, Alpha Loss: 8.724206079779862e-11
Episode 550, Total Reward: 262.7400202271125, Policy Loss: -70.20731353759766, Alpha Loss: 8.739979573402223e-11
Episode 551, Total Reward: 285.70382337883706, Policy Loss: -70.85379028320312, Alpha Loss: 8.701363934937589e-11
Episode 552, Total Reward: 278.1385245109642, Policy Loss: -67.86328887939453, Alpha Loss: 8.747724072888374e-11
Episode 553, Total Reward: 259.83521860065474, Policy Loss: -70.38215637207031, Alpha Loss: 8.687536801055273e-11
Episode 554, Total Reward: 275.33748332455866, Policy Loss: -69.01448822021484, Alpha Loss: 8.730906969622865e-11
Episode 555, Total Reward: 246.94344740146818, Policy Loss: -70.4865493774414, Alpha Loss: 8.691606462329915e-11
Episode 556, Total Reward: 282.33039260275405, Policy Loss: -69.95520782470703, Alpha Loss: 8.683630897676764e-11
Episode 557, Total Reward: 300.6276718369224, Policy Loss: -68.42344665527344, Alpha Loss: 8.635725468053579e-11
Episode 558, Total Reward: 295.19184307852834, Policy Loss: -71.26544189453125, Alpha Loss: 8.668046141968588e-11
Episode 559, Total Reward: 286.40398663728274, Policy Loss: -71.40164184570312, Alpha Loss: 8.706962928428652e-11
Episode 560, Total Reward: 270.580182216298, Policy Loss: -69.93343353271484, Alpha Loss: 8.655119676515e-11
Episode 561, Total Reward: 270.2216644640666, Policy Loss: -71.0151138305664, Alpha Loss: 8.64137580935953e-11
Episode 562, Total Reward: 258.7002502207707, Policy Loss: -70.27928161621094, Alpha Loss: 8.586083233286246e-11
Episode 563, Total Reward: 302.1609048536305, Policy Loss: -70.482666015625, Alpha Loss: 8.601104550809424e-11
Episode 564, Total Reward: 264.09773549530973, Policy Loss: -70.41329193115234, Alpha Loss: 8.66041335867429e-11
Episode 565, Total Reward: 278.1477895527671, Policy Loss: -69.64701080322266, Alpha Loss: 8.606370477393099e-11
Episode 566, Total Reward: 270.96443147420655, Policy Loss: -70.15829467773438, Alpha Loss: 8.604573303871987e-11
Episode 567, Total Reward: 251.68471382359874, Policy Loss: -69.9187240600586, Alpha Loss: 8.571571230575614e-11
Episode 568, Total Reward: 265.7500922239667, Policy Loss: -71.78339385986328, Alpha Loss: 8.560549491498648e-11
Episode 569, Total Reward: 232.4509773853926, Policy Loss: -70.33033752441406, Alpha Loss: 8.572498266801176e-11
Episode 570, Total Reward: 245.1371714949786, Policy Loss: -71.20753479003906, Alpha Loss: 8.553688313206464e-11
Episode 571, Total Reward: 230.92724241072153, Policy Loss: -70.889404296875, Alpha Loss: 8.577284715816091e-11
Episode 572, Total Reward: 252.42084549610044, Policy Loss: -69.09611511230469, Alpha Loss: 8.554115749070945e-11
Episode 573, Total Reward: 279.14842949399144, Policy Loss: -71.41523742675781, Alpha Loss: 8.52704087894729e-11
Episode 574, Total Reward: 295.56147069827506, Policy Loss: -71.12740325927734, Alpha Loss: 8.535133017018026e-11
Episode 575, Total Reward: 287.9336827438293, Policy Loss: -69.28556060791016, Alpha Loss: 8.555782471386664e-11
Episode 576, Total Reward: 270.95566477066257, Policy Loss: -70.73179626464844, Alpha Loss: 8.517502675386979e-11
Episode 577, Total Reward: 250.03837975751142, Policy Loss: -71.24172973632812, Alpha Loss: 8.531077927420583e-11
Episode 578, Total Reward: 312.12738789097386, Policy Loss: -71.60343933105469, Alpha Loss: 8.527973466287975e-11
Episode 579, Total Reward: 269.4641606659036, Policy Loss: -71.64869689941406, Alpha Loss: 8.502358539441701e-11
Episode 580, Total Reward: 260.6102139604102, Policy Loss: -70.49732208251953, Alpha Loss: 8.49944351011267e-11
Episode 581, Total Reward: 267.18952998287585, Policy Loss: -69.91976165771484, Alpha Loss: 8.505789822477183e-11
Episode 582, Total Reward: 308.6531436240194, Policy Loss: -68.90876007080078, Alpha Loss: 8.493621084237901e-11
Episode 583, Total Reward: 61.30296873578723, Policy Loss: -70.93447875976562, Alpha Loss: 8.467533618716772e-11
Episode 584, Total Reward: 159.09521426078928, Policy Loss: -71.52130126953125, Alpha Loss: 8.439554610717437e-11
Episode 585, Total Reward: 282.94301070867334, Policy Loss: -73.24573516845703, Alpha Loss: 8.430112163893e-11
Episode 586, Total Reward: 281.2044164941375, Policy Loss: -73.07711029052734, Alpha Loss: 8.411667890007024e-11
Episode 587, Total Reward: 281.57297471444747, Policy Loss: -72.53617095947266, Alpha Loss: 8.429657666342294e-11
Episode 588, Total Reward: 291.8203217809339, Policy Loss: -72.56343841552734, Alpha Loss: 8.406840501518076e-11
Episode 589, Total Reward: 288.83411898329086, Policy Loss: -70.893310546875, Alpha Loss: 8.373323562294033e-11
Episode 590, Total Reward: 49.2096481459414, Policy Loss: -70.85418701171875, Alpha Loss: 8.403821388780486e-11
Episode 591, Total Reward: 269.15112670580527, Policy Loss: -72.03855895996094, Alpha Loss: 8.386345784483495e-11
Episode 592, Total Reward: 259.8799928296719, Policy Loss: -72.3015365600586, Alpha Loss: 8.359649084077603e-11
Episode 593, Total Reward: 165.34956208776825, Policy Loss: -71.6833267211914, Alpha Loss: 8.361174252957682e-11
Episode 594, Total Reward: 279.9398566457762, Policy Loss: -71.6857681274414, Alpha Loss: 8.347130625585564e-11
Episode 595, Total Reward: 270.34439472706106, Policy Loss: -72.82691955566406, Alpha Loss: 8.312249499820012e-11
Episode 596, Total Reward: 267.0117635982941, Policy Loss: -74.01255798339844, Alpha Loss: 8.32520927196434e-11
Episode 597, Total Reward: 282.0696209895722, Policy Loss: -70.69324493408203, Alpha Loss: 8.315324123708834e-11
Episode 598, Total Reward: 269.26256446186926, Policy Loss: -73.82997131347656, Alpha Loss: 8.33360880303502e-11
Episode 599, Total Reward: 265.0030962369451, Policy Loss: -71.33039093017578, Alpha Loss: 8.272889318039489e-11
Episode 600, Total Reward: 250.2075870080829, Policy Loss: -71.61675262451172, Alpha Loss: 8.28747140357855e-11
Episode 601, Total Reward: 274.08982993358006, Policy Loss: -71.35418701171875, Alpha Loss: 8.281333258031154e-11
Episode 602, Total Reward: 263.5443811804431, Policy Loss: -72.47283935546875, Alpha Loss: 8.284031793870383e-11
Episode 603, Total Reward: 292.7940622595588, Policy Loss: -70.37944793701172, Alpha Loss: 8.296045794775608e-11
Episode 604, Total Reward: 299.96032734947465, Policy Loss: -71.53939056396484, Alpha Loss: 8.29389959489113e-11
Episode 605, Total Reward: 290.1798674159265, Policy Loss: -71.54143524169922, Alpha Loss: 8.296072162572443e-11
Episode 606, Total Reward: 247.31548316399568, Policy Loss: -71.7069320678711, Alpha Loss: 8.294612913184451e-11
Episode 607, Total Reward: 293.4729776258389, Policy Loss: -71.44884490966797, Alpha Loss: 8.24680254640775e-11
Episode 608, Total Reward: 303.3241121806207, Policy Loss: -71.69601440429688, Alpha Loss: 8.276408725027551e-11
Episode 609, Total Reward: 256.04880738238927, Policy Loss: -73.13153076171875, Alpha Loss: 8.227273029515203e-11
Episode 610, Total Reward: 258.95274078117416, Policy Loss: -71.09285736083984, Alpha Loss: 8.206975377067494e-11
Episode 611, Total Reward: 276.2387975429225, Policy Loss: -71.87705993652344, Alpha Loss: 8.22522466803477e-11
Episode 612, Total Reward: 280.49718483688025, Policy Loss: -72.71388244628906, Alpha Loss: 8.217537761368021e-11
Episode 613, Total Reward: 269.9190624363797, Policy Loss: -71.32941436767578, Alpha Loss: 8.214270236228671e-11
Episode 614, Total Reward: 256.87906682538267, Policy Loss: -71.73007202148438, Alpha Loss: 8.18418458004011e-11
Episode 615, Total Reward: 254.81402633050567, Policy Loss: -71.8413314819336, Alpha Loss: 8.16102671552521e-11
Episode 616, Total Reward: 256.15107669685966, Policy Loss: -71.1431655883789, Alpha Loss: 8.136804424685451e-11
Episode 617, Total Reward: 268.6088969208804, Policy Loss: -70.79911804199219, Alpha Loss: 8.18645637390425e-11
Episode 618, Total Reward: 294.7088587887068, Policy Loss: -70.28692626953125, Alpha Loss: 8.20007950430579e-11
Episode 619, Total Reward: 249.7449976877188, Policy Loss: -71.85029602050781, Alpha Loss: 8.163485859524755e-11
Episode 620, Total Reward: 256.2981181774694, Policy Loss: -71.77616119384766, Alpha Loss: 8.15250089658548e-11
Episode 621, Total Reward: 275.10570025898767, Policy Loss: -72.4057388305664, Alpha Loss: 8.16106140999473e-11
Episode 622, Total Reward: 284.45416145472706, Policy Loss: -71.6932144165039, Alpha Loss: 8.090885600386954e-11
Episode 623, Total Reward: 231.59927889647486, Policy Loss: -71.4484634399414, Alpha Loss: 8.120812355905116e-11
Episode 624, Total Reward: 256.7470780780803, Policy Loss: -73.11707305908203, Alpha Loss: 8.116453342754681e-11
Episode 625, Total Reward: 310.8406064429648, Policy Loss: -71.26555633544922, Alpha Loss: 8.106713911271157e-11
Episode 626, Total Reward: 287.220684187056, Policy Loss: -72.0767822265625, Alpha Loss: 8.154878855526349e-11
Episode 627, Total Reward: 275.7057448108835, Policy Loss: -72.1256332397461, Alpha Loss: 8.136460255547817e-11
Episode 628, Total Reward: 242.8926758720096, Policy Loss: -70.16780090332031, Alpha Loss: 8.048289812379039e-11
Episode 629, Total Reward: 294.3296904285595, Policy Loss: -69.94013214111328, Alpha Loss: 8.068872653366199e-11
Episode 630, Total Reward: 257.9381680264087, Policy Loss: -71.72615814208984, Alpha Loss: 8.058998607340939e-11
Episode 631, Total Reward: 233.76183526354095, Policy Loss: -72.04133605957031, Alpha Loss: 8.073184482038087e-11
Episode 632, Total Reward: 305.02830883548467, Policy Loss: -72.38274383544922, Alpha Loss: 8.065292878001173e-11
Episode 633, Total Reward: 256.4306857154745, Policy Loss: -71.40473175048828, Alpha Loss: 8.067972678826862e-11
Episode 634, Total Reward: 251.72568558880351, Policy Loss: -70.52647399902344, Alpha Loss: 8.029843456824892e-11
Episode 635, Total Reward: 239.41904982638027, Policy Loss: -71.69402313232422, Alpha Loss: 8.047058158711096e-11
Episode 636, Total Reward: 235.42108840163766, Policy Loss: -71.23796844482422, Alpha Loss: 8.061942086134977e-11
Episode 637, Total Reward: 253.49943109359506, Policy Loss: -72.11129760742188, Alpha Loss: 8.041376592382576e-11
Episode 638, Total Reward: 244.74072388015105, Policy Loss: -71.82415771484375, Alpha Loss: 8.044576810251058e-11
Episode 639, Total Reward: 271.69369576592794, Policy Loss: -70.80864715576172, Alpha Loss: 8.007281643296338e-11
Episode 640, Total Reward: 266.3278386578994, Policy Loss: -72.42589569091797, Alpha Loss: 8.026953407513915e-11
Episode 641, Total Reward: 276.50333919617447, Policy Loss: -71.65801239013672, Alpha Loss: 8.003889218066718e-11
Episode 642, Total Reward: 229.171225367851, Policy Loss: -69.38749694824219, Alpha Loss: 8.000829165855095e-11
Episode 643, Total Reward: 233.77365196738458, Policy Loss: -72.40431213378906, Alpha Loss: 7.975305832408353e-11
Episode 644, Total Reward: 297.11082634901413, Policy Loss: -72.30039978027344, Alpha Loss: 7.98329180540236e-11
Episode 645, Total Reward: 262.92864932159864, Policy Loss: -71.58763122558594, Alpha Loss: 8.006235951985019e-11
Episode 646, Total Reward: 298.2512998080458, Policy Loss: -71.7088623046875, Alpha Loss: 7.927997147660903e-11
Episode 647, Total Reward: 296.7918822691923, Policy Loss: -71.80229949951172, Alpha Loss: 7.936973300814998e-11
Episode 648, Total Reward: 241.9459925929457, Policy Loss: -71.5076904296875, Alpha Loss: 7.902348914123891e-11
Episode 649, Total Reward: 242.1330165018589, Policy Loss: -71.42801666259766, Alpha Loss: 7.962825537832785e-11
Episode 650, Total Reward: 278.9692131460283, Policy Loss: -70.52200317382812, Alpha Loss: 7.906305471427899e-11
Episode 651, Total Reward: 257.66517251180727, Policy Loss: -70.35653686523438, Alpha Loss: 7.903349502624835e-11
Episode 652, Total Reward: 281.12029263139493, Policy Loss: -72.17520141601562, Alpha Loss: 7.941378110665198e-11
Episode 653, Total Reward: 244.39493161573856, Policy Loss: -71.53504180908203, Alpha Loss: 7.849114413982505e-11
Episode 654, Total Reward: 242.24942705241122, Policy Loss: -71.86563873291016, Alpha Loss: 7.902074133925296e-11
Episode 655, Total Reward: 231.27213452447856, Policy Loss: -73.47220611572266, Alpha Loss: 7.897618670149598e-11
Episode 656, Total Reward: 281.2703523500244, Policy Loss: -72.36945343017578, Alpha Loss: 7.865325751810204e-11
Episode 657, Total Reward: 259.4641077359989, Policy Loss: -71.09807586669922, Alpha Loss: 7.878465935196033e-11
Episode 658, Total Reward: 273.4645648230385, Policy Loss: -68.81784057617188, Alpha Loss: 7.876073404577966e-11
Episode 659, Total Reward: 263.82309595021206, Policy Loss: -72.99208068847656, Alpha Loss: 7.845583210874807e-11
Episode 660, Total Reward: 300.20559952171067, Policy Loss: -70.78717803955078, Alpha Loss: 7.897840020865132e-11
Episode 661, Total Reward: 299.8985244939843, Policy Loss: -71.22445678710938, Alpha Loss: 7.865659512606982e-11
Episode 662, Total Reward: 311.50760836700397, Policy Loss: -69.6089096069336, Alpha Loss: 7.87132234392196e-11
Episode 663, Total Reward: 297.47248836434215, Policy Loss: -71.1121826171875, Alpha Loss: 7.899583071013794e-11
Episode 664, Total Reward: 296.32733829030514, Policy Loss: -70.8717269897461, Alpha Loss: 7.839406207521549e-11
Episode 665, Total Reward: 248.28637024392032, Policy Loss: -72.25799560546875, Alpha Loss: 7.82603565285811e-11
Episode 666, Total Reward: 277.43582427199635, Policy Loss: -73.85317993164062, Alpha Loss: 7.803004770101651e-11
Episode 667, Total Reward: 274.44376258109105, Policy Loss: -71.71064758300781, Alpha Loss: 7.828196424419787e-11
Episode 668, Total Reward: 267.3185672796736, Policy Loss: -72.58860778808594, Alpha Loss: 7.827311715447038e-11
Episode 669, Total Reward: 269.13795592656436, Policy Loss: -70.62638854980469, Alpha Loss: 7.809936031222264e-11
Episode 670, Total Reward: 261.46915632475555, Policy Loss: -73.55517578125, Alpha Loss: 7.81365874780171e-11
Episode 671, Total Reward: 285.97840927219045, Policy Loss: -72.90005493164062, Alpha Loss: 7.772851806642223e-11
Episode 672, Total Reward: 293.29062022907345, Policy Loss: -71.16001892089844, Alpha Loss: 7.781280481067299e-11
Episode 673, Total Reward: 270.2298297255518, Policy Loss: -72.40231323242188, Alpha Loss: 7.796939482940246e-11
Episode 674, Total Reward: 289.3565239361103, Policy Loss: -72.95537567138672, Alpha Loss: 7.780938393597836e-11
Episode 675, Total Reward: 250.3831175081822, Policy Loss: -72.60269927978516, Alpha Loss: 7.801382456706918e-11
Episode 676, Total Reward: 256.6014862725628, Policy Loss: -71.16984558105469, Alpha Loss: 7.777824218013762e-11
Episode 677, Total Reward: 238.05838718592585, Policy Loss: -69.2656021118164, Alpha Loss: 7.749377528565304e-11
Episode 678, Total Reward: 291.2753326844893, Policy Loss: -72.7323226928711, Alpha Loss: 7.738282931102347e-11
Episode 679, Total Reward: 303.70035244927624, Policy Loss: -73.59193420410156, Alpha Loss: 7.756445485895824e-11
Episode 680, Total Reward: 288.0629930338614, Policy Loss: -72.34577941894531, Alpha Loss: 7.75393499408139e-11
Episode 681, Total Reward: 287.64754171408714, Policy Loss: -70.42343139648438, Alpha Loss: 7.738989310501765e-11
Episode 682, Total Reward: 257.45333682179347, Policy Loss: -72.14540100097656, Alpha Loss: 7.809876356734691e-11
Episode 683, Total Reward: 272.77037208038723, Policy Loss: -73.85845947265625, Alpha Loss: 7.719189870636356e-11
Episode 684, Total Reward: 260.948186306818, Policy Loss: -72.23899841308594, Alpha Loss: 7.675333285606101e-11
Episode 685, Total Reward: 306.2185170477667, Policy Loss: -73.58956909179688, Alpha Loss: 7.743000685067614e-11
Episode 686, Total Reward: 314.0608098933879, Policy Loss: -72.12232971191406, Alpha Loss: 7.705180937733758e-11
Episode 687, Total Reward: 272.32773040427116, Policy Loss: -72.19129943847656, Alpha Loss: 7.674109958610842e-11
Episode 688, Total Reward: 241.31245895020035, Policy Loss: -73.98395538330078, Alpha Loss: 7.708793325900132e-11
Episode 689, Total Reward: 283.13637369109864, Policy Loss: -73.86206817626953, Alpha Loss: 7.670045848451323e-11
Episode 690, Total Reward: 262.45543293088247, Policy Loss: -75.69889831542969, Alpha Loss: 7.673407742547766e-11
Episode 691, Total Reward: 299.31511991045295, Policy Loss: -74.44161987304688, Alpha Loss: 7.691622339045523e-11
Episode 692, Total Reward: 262.55996915099036, Policy Loss: -72.61341094970703, Alpha Loss: 7.656728723270945e-11
Episode 693, Total Reward: 265.77371694127015, Policy Loss: -74.90022277832031, Alpha Loss: 7.664192197553987e-11
Episode 694, Total Reward: 271.66048209327363, Policy Loss: -74.16868591308594, Alpha Loss: 7.648874589261112e-11
Episode 695, Total Reward: 274.0934147651965, Policy Loss: -72.38643646240234, Alpha Loss: 7.622741327040217e-11
Episode 696, Total Reward: 314.06121677555484, Policy Loss: -73.09490203857422, Alpha Loss: 7.618106839801797e-11
Episode 697, Total Reward: 264.03115384199594, Policy Loss: -74.53086853027344, Alpha Loss: 7.602993928879087e-11
Episode 698, Total Reward: 260.6067376433172, Policy Loss: -75.25601196289062, Alpha Loss: 7.670877821830402e-11
Episode 699, Total Reward: 259.57713245333605, Policy Loss: -73.6584243774414, Alpha Loss: 7.632663251433414e-11
Episode 700, Total Reward: 234.57381467079085, Policy Loss: -74.23060607910156, Alpha Loss: 7.584444183805772e-11
Episode 701, Total Reward: 246.8629077481295, Policy Loss: -73.06153106689453, Alpha Loss: 7.591942352558334e-11
Episode 702, Total Reward: 269.7766529392793, Policy Loss: -75.63751983642578, Alpha Loss: 7.579650795896953e-11
Episode 703, Total Reward: 283.69295446754586, Policy Loss: -71.7389907836914, Alpha Loss: 7.582369454528504e-11
Episode 704, Total Reward: 296.8911802494481, Policy Loss: -75.76898956298828, Alpha Loss: 7.57085436009497e-11
Episode 705, Total Reward: 246.26778681900674, Policy Loss: -74.05196380615234, Alpha Loss: 7.573611876532382e-11
Episode 706, Total Reward: 293.61590991112854, Policy Loss: -73.67784881591797, Alpha Loss: 7.568787957490386e-11
Episode 707, Total Reward: 262.64055617473696, Policy Loss: -74.8046646118164, Alpha Loss: 7.555008008086617e-11
Episode 708, Total Reward: 305.1134262482166, Policy Loss: -74.36410522460938, Alpha Loss: 7.526455153561429e-11
Episode 709, Total Reward: 274.4128088465047, Policy Loss: -74.65459442138672, Alpha Loss: 7.53675663545117e-11
Episode 710, Total Reward: 280.0883010093898, Policy Loss: -75.28120422363281, Alpha Loss: 7.516216815606214e-11
Episode 711, Total Reward: 275.9860052755497, Policy Loss: -74.33112335205078, Alpha Loss: 7.552550945755243e-11
Episode 712, Total Reward: 299.2229226111401, Policy Loss: -75.5879898071289, Alpha Loss: 7.505635002402755e-11
Episode 713, Total Reward: 307.21571588727, Policy Loss: -77.00847625732422, Alpha Loss: 7.522606149112931e-11
Episode 714, Total Reward: 299.99562120347287, Policy Loss: -74.85140228271484, Alpha Loss: 7.446104149932964e-11
Episode 715, Total Reward: 295.4689486436327, Policy Loss: -73.8865966796875, Alpha Loss: 7.50775761004796e-11
Episode 716, Total Reward: 249.79691364580395, Policy Loss: -75.8990478515625, Alpha Loss: 7.502563847960886e-11
Episode 717, Total Reward: 272.9944248188405, Policy Loss: -74.79441833496094, Alpha Loss: 7.450752514959191e-11
Episode 718, Total Reward: 266.9873513335683, Policy Loss: -75.46387481689453, Alpha Loss: 7.462423040616173e-11
Episode 719, Total Reward: 285.9223077432845, Policy Loss: -75.716552734375, Alpha Loss: 7.476096131053822e-11
Episode 720, Total Reward: 294.2709550321971, Policy Loss: -76.71044158935547, Alpha Loss: 7.43190717300557e-11
Episode 721, Total Reward: 260.04010581179955, Policy Loss: -75.16651153564453, Alpha Loss: 7.434916571291694e-11
Episode 722, Total Reward: 292.2274470313855, Policy Loss: -74.74681091308594, Alpha Loss: 7.465535828421466e-11
Episode 723, Total Reward: 257.7146576834922, Policy Loss: -74.89051055908203, Alpha Loss: 7.450825373345182e-11
Episode 724, Total Reward: 264.99930742958236, Policy Loss: -73.98112487792969, Alpha Loss: 7.407219976274249e-11
Episode 725, Total Reward: 273.4978400536117, Policy Loss: -74.8563461303711, Alpha Loss: 7.44835304544722e-11
Episode 726, Total Reward: 243.37951860079323, Policy Loss: -73.4430923461914, Alpha Loss: 7.393498313579272e-11
Episode 727, Total Reward: 287.5453416251603, Policy Loss: -76.40975952148438, Alpha Loss: 7.424206388551013e-11
Episode 728, Total Reward: 269.1817247163854, Policy Loss: -73.70919799804688, Alpha Loss: 7.41089828393271e-11
Episode 729, Total Reward: 283.95040946211327, Policy Loss: -76.24523162841797, Alpha Loss: 7.372613630707292e-11
Episode 730, Total Reward: 256.3747554691282, Policy Loss: -76.8211669921875, Alpha Loss: 7.386932732167395e-11
Episode 731, Total Reward: 262.88800399006834, Policy Loss: -77.6325454711914, Alpha Loss: 7.390790757177967e-11
Episode 732, Total Reward: 300.7289378168517, Policy Loss: -77.25411224365234, Alpha Loss: 7.397501361472436e-11
